,education,maritalstatus_Single,gender_M,last_prod_enq2_CC,last_prod_enq2_ConsumerLoan,last_prod_enq2_HL,last_prod_enq2_PL,last_prod_enq2_others,first_prod_enq2_CC,first_prod_enq2_ConsumerLoan,first_prod_enq2_HL,first_prod_enq2_PL,first_prod_enq2_others,total_tl,tot_closed_tl,tot_active_tl,total_tl_opened_l6m,tot_tl_closed_l6m,pct_tl_open_l6m,pct_tl_closed_l6m,pct_active_tl,pct_closed_tl,total_tl_opened_l12m,tot_tl_closed_l12m,pct_tl_open_l12m,pct_tl_closed_l12m,tot_missed_pmnt,auto_tl,cc_tl,consumer_tl,gold_tl,home_tl,pl_tl,secured_tl,unsecured_tl,other_tl,age_oldest_tl,age_newest_tl,time_since_recent_payment,time_since_first_deliquency,time_since_recent_deliquency,num_times_delinquent,max_delinquency_level,max_recent_level_of_deliq,num_deliq_6mts,num_deliq_12mts,num_deliq_6_12mts,max_deliq_6mts,max_deliq_12mts,num_times_30p_dpd,num_times_60p_dpd,num_std,num_std_6mts,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_6mts,num_dbt_12mts,num_lss,num_lss_6mts,num_lss_12mts,recent_level_of_deliq,tot_enq,cc_enq,cc_enq_l6m,cc_enq_l12m,pl_enq,pl_enq_l6m,pl_enq_l12m,time_since_recent_enq,enq_l12m,enq_l6m,enq_l3m,age,netmonthlyincome,time_with_curr_empr,pct_of_active_tls_ever,pct_opened_tls_l6m_of_l12m,pct_currentbal_all_tl,cc_utilization,cc_flag,pl_utilization,pl_flag,pct_pl_enq_l6m_of_l12m,pct_cc_enq_l6m_of_l12m,pct_pl_enq_l6m_of_ever,pct_cc_enq_l6m_of_ever,max_unsec_exposure_inpct,hl_flag,gl_flag,credit_score
35594,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,8.0,337.59425444763076,12.133401320956125,12.547179591452327,0.0,3.1171718769169736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,321.0,1.0,0.0,0.0,21.0,12000.0,35.0,1.0,0.0,0.794,0.8037627027549322,0.0,0.7677404206431108,0.0,0.0,0.0,0.0,0.0,4.145954280538473,0.0,0.0,681.0
35595,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,53.0,1164.0,12.939218596457227,13.123281475134334,0.0,2.8159091490490544,0.0,0.0,0.0,0.0,0.004499158475908419,-0.000899901211497699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,27.0,16000.0,30.0,0.0,0.0,0.0,0.47941949609989076,0.0,0.007609813782438989,0.0,0.0,0.0,0.0,0.0,1.6846711555194311,0.0,0.0,677.0
35596,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,58.0,8.0,85.0,12.435046364795692,12.582290236749733,0.0,3.346655125243412,0.0,0.0,0.0,0.0,0.004499158475908419,-0.000899901211497699,0.0,0.0,7.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1740.0,0.0,0.0,0.0,24.0,15000.0,30.0,0.5,0.0,0.997,0.5442805210392716,0.0,0.8668772631177837,0.0,0.0,0.0,0.0,0.0,13.467,0.0,0.0,718.0
35597,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0,2.0,0.0,0.5,0.25,0.75,1.0,2.0,0.25,0.5,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,101.0,11.0,51.0,11.770583395382717,12.53288381407519,0.0,3.1996600442466416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,59.0,100000.0,425.0,0.25,0.0,0.0,-0.12314644222928409,0.0,0.10143959752554851,1.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,701.0
35598,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,1.0,0.5,0.25,0.75,0.25,2.0,1.0,0.5,0.25,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,27.0,4.0,78.0,12.90516213335602,13.086688811643509,0.0,3.18258278240969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,4.0,0.0,0.0,117.0,2.0,1.0,0.0,27.0,40000.0,66.0,0.75,1.0,0.873,0.29818160544638755,0.0,0.93,1.0,0.0,0.0,0.0,0.0,3.8,0.0,1.0,682.0
35599,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,2.0,0.0,0.667,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,3.0,37.0,12.104603514994,12.554022904004414,0.0,3.1705401396815107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,1.0,5.0,1.0,1.0,1.0,3.0,13.0,7.0,5.0,27.0,22000.0,28.0,1.0,0.667,1.0,1.0,1.0,0.9674268794438764,0.0,1.0,0.2,1.0,0.2,1.65,0.0,0.0,642.0
35600,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.667,0.333,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,55.0,16.0,53.0,35.0,27.0,9.0,261.0,77.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,32.0,18000.0,53.0,0.667,0.0,0.329,0.610161206014485,0.0,0.39921667356389584,1.0,0.0,0.0,0.0,0.0,5.628093329135797,0.0,0.0,653.0
35601,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,0.0,0.8,0.0,0.8,0.2,4.0,0.0,0.8,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,47.0,2.0,64.0,34.0,20.0,15.0,118.0,86.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,34.0,1.0,1.0,1.0,7.0,7.0,7.0,5.0,29.0,29.0,29.0,30.0,22000.0,44.0,0.8,1.0,0.871,0.6799700182257989,0.0,1.0093752325868464,0.0,1.0,1.0,1.0,1.0,4.517,0.0,0.0,531.0
35602,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,64.0,12.093766879191755,12.276869801967873,0.0,3.235951045174227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,4.0,4.0,2.0,33.0,20000.0,59.0,1.0,1.0,0.6,0.46367106023479854,0.0,0.7901616248388497,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,663.0
35603,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,22.0,378.0,12.437336035820845,12.417759169784077,0.0,3.18258278240969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,0.0,0.0,0.0,37.0,25000.0,186.0,1.0,0.0,0.0,0.040348447696378006,0.0,0.034790759897837115,0.0,0.0,0.0,0.0,0.0,1.199,0.0,0.0,684.0
35604,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,40.0,24.0,649.4009965834384,17.0,16.0,2.0,35.0,5.0,0.0,0.0,0.0,0.004499158475908419,0.003689316983410587,1.0,0.0,26.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,2.0,0.0,0.0,26.0,24000.0,62.0,0.5,0.0,0.4,0.5424075257184099,0.0,0.4035446168601748,0.0,0.0,0.0,0.0,0.0,10.417,0.0,0.0,673.0
35605,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,27.0,20.0,11.0,11.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,806.0,0.0,0.0,0.0,25.0,34852.0,201.0,1.0,0.0,0.419,0.7147365501391513,0.0,0.44636107903301886,0.0,0.0,0.0,0.0,0.0,1.7681939897891608,0.0,0.0,678.0
35606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.333,0.667,1.0,1.0,0.333,0.333,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,35.0,11.0,333.0,12.78212904482391,13.000908479501758,0.0,3.1171718769169736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.648499790250238,11.657329648125849,0.06010156480193307,7.5440846088301985,6.754376595863904,0.022880244270445327,7.104271121485766,26.1003406213655,18.074078190996413,3.1831088159443275,2.06946482612807,38.0,7000.0,28.0,0.333,0.0,1.056,0.8457950598696969,0.0,0.9118712633691408,0.0,0.0,0.0,0.0,0.0,-11.107865408161572,1.0,0.0,677.0
35607,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,10.0,53.0,12.00440510333408,12.522376755514545,0.0,3.18258278240969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.179642182785933,11.798814471688754,0.06560106275903342,7.451647552441026,6.703618665286894,0.03628665008030528,6.434021603211044,28.404429184981563,17.461373938609228,2.9468743847104517,1.96726822534857,32.0,40000.0,149.0,1.0,0.0,0.99,0.912505886126081,0.0,0.9353158593957972,0.0,0.0,0.0,0.0,0.0,4.743064172522849,0.0,1.0,685.0
35608,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,44.0,6.0,111.0,12.434746063630431,12.418230543479591,0.0,3.18258278240969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,1.0,0.0,1.0,20.0,4.0,3.0,3.0,47.0,30000.0,251.0,0.5,0.0,0.667,0.6601311741352535,0.0,0.7410611540149382,0.0,0.0,1.0,0.0,1.0,0.4,0.0,0.0,679.0
35609,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,31.0,402.0,27.0,25.0,3.0,32.0,1.0,0.0,0.0,0.0,0.004499158475908419,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,939.0,0.0,0.0,0.0,21.0,13000.0,14.0,0.0,0.0,0.0,0.47941949609989076,0.0,0.04549155906532787,0.0,0.0,0.0,0.0,0.0,1.9227541911224713,0.0,0.0,660.0
35610,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,95.0,11.120758449955142,12.696996605957985,0.0,3.18258278240969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.513654802899502,11.172663667399222,0.0599181321875615,7.178840461429757,4.812173332100635,0.023589205386982958,7.771090748308412,30.476344009231944,19.12515210326219,6.6012396833180675,1.7171644818725882,26.0,40000.0,70.0,1.0,1.0,1.026,0.8631644515977956,0.0,0.9593172759452054,0.0,0.0,0.0,0.0,0.0,1.6702342841018512,0.0,0.0,679.0
35611,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,0.0,2.0,0.0,0.4,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,153.0,14.0,241.0,12.404591882481089,12.468329048351958,0.0,3.2840793837132862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1326.0,0.0,0.0,0.0,60.0,45000.0,150.0,0.0,0.0,0.0,0.47941949609989076,0.0,0.05272391892448214,0.0,0.0,0.0,0.0,0.0,0.28415464411612107,0.0,0.0,726.0
35612,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,12.0,98.0,12.26964422284979,12.463769191934018,0.0,3.060259997373827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,1.0,0.0,0.0,57.0,18000.0,125.0,0.0,0.0,0.0,0.47941949609989076,0.0,0.18982244248055408,0.0,0.0,0.0,0.0,0.0,0.6072711414932886,0.0,0.0,685.0
35613,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,66.0,66.0,326.0,11.851641526639666,12.55686893990952,0.0,-10.35348210101826,0.0,0.0,0.0,0.0,0.001138818019648586,-0.0008082432040889109,0.0,0.0,7.0,0.0,0.0,11.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,2.0,2.0,49.0,17000.0,124.0,0.0,0.0,0.0,2.1659578567464504,0.0,0.005650971484440741,0.0,0.0,0.0,0.0,0.0,1.9576051654512336,0.0,0.0,671.0
35614,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,69.0,12.136407718222717,12.603890720797352,0.0,3.18258278240969,0.0,0.0,0.0,0.0,0.004499158475908419,-0.000899901211497699,0.0,0.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,1.0,0.0,0.0,27.0,27600.0,165.0,1.0,1.0,0.859,0.46475583848604224,0.0,0.8798373796583913,0.0,0.0,0.0,0.0,0.0,3.882178411193256,0.0,0.0,680.0
35615,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,23.0,5.0,1.0,1.0,0.036,0.036,0.179,0.821,2.0,1.0,0.071,0.036,1.0,1.0,0.0,3.0,23.0,0.0,0.0,25.0,3.0,1.0,70.0,5.0,55.0,28.0,6.0,2.0,24.0,24.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,0.0,0.0,0.0,32.0,14000.0,77.0,0.179,0.5,0.559,1.076190155094347,0.0,0.4317570692912032,0.0,0.0,0.0,0.0,0.0,5.145,1.0,0.0,689.0
35616,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.4,0.6,2.0,0.0,0.2,0.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,48.0,7.0,58.0,12.562614564567268,12.980565729055007,0.0,3.167488128640457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,29.0,16500.0,82.0,0.4,0.0,0.967,0.6620134375954831,0.0,0.7571236498823217,0.0,0.0,0.0,0.0,0.0,4.812731394348679,1.0,0.0,695.0
35617,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,4.0,5.0,2.0,0.0,0.222,0.0,0.556,0.444,3.0,0.0,0.333,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,1.0,2.0,67.0,4.0,84.0,18.0,10.0,9.0,89.0,89.0,0.0,2.0,2.0,0.0,89.0,9.0,9.0,75.0,17.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1.0,1.0,0.0,37.0,29000.0,105.0,0.556,0.667,0.968,0.15875820107259958,0.0,0.8332194089411336,0.0,0.0,0.0,0.0,0.0,17.241,1.0,0.0,698.0
35618,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,32.0,8.0,52.0,21.0,21.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,0.0,0.0,0.0,22.0,20000.0,131.0,1.0,0.0,0.473,0.7901025537171965,0.0,0.323119876528334,0.0,0.0,0.0,0.0,0.0,1.9820734565357827,0.0,0.0,681.0
35619,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,50.0,1369.0,12.978323412929711,13.11185009096596,0.0,2.8813200545417708,0.0,0.0,0.0,0.0,0.004499158475908419,-0.000899901211497699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,34.0,28000.0,78.0,0.0,0.0,0.0,0.47941949609989076,0.0,0.037708388473394264,0.0,0.0,0.0,0.0,0.0,1.357808087976707,0.0,0.0,677.0
35620,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,2.0,0.25,0.5,0.5,0.5,2.0,2.0,0.5,0.5,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,18.0,6.0,50.0,4.0,3.0,2.0,26.0,25.0,2.0,2.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,5.0,0.0,0.0,32.0,18000.0,305.0,0.5,0.5,0.948,0.6358256173665042,0.0,0.8953547811942376,0.0,0.0,0.0,0.0,0.0,0.331,0.0,0.0,668.0
35621,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,60.0,23.0,362.0,8.0,7.0,2.0,91.0,91.0,0.0,2.0,2.0,0.0,91.0,2.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,25.143770948964388,12.80531408862292,0.06364823038618452,7.292982945512847,5.81581847952307,-0.0015714632591555526,2.8985109860370883,23.94165612885612,12.494435091857158,3.4331246809860168,1.7153741830473999,28.0,18000.0,43.0,0.0,0.0,0.0,0.42466757014033424,0.0,-0.0164370593953944,0.0,0.0,0.0,0.0,0.0,1.7150977917304302,0.0,0.0,675.0
35622,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,12.0,1.0,1.0,2.0,0.077,0.154,0.077,0.923,1.0,2.0,0.077,0.154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,58.0,3.0,78.0,12.09948777548657,12.684658407602587,0.0,3.0063147940565735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,1.0,1.0,49.0,35000.0,104.0,0.077,1.0,1.012,0.8105720686525713,0.0,0.8177091226399448,0.0,0.0,0.0,0.0,0.0,0.3966271251992162,0.0,0.0,687.0
35623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.333,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,90.0,19.0,323.0,9.0,3.0,6.0,25.0,25.0,3.0,6.0,3.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,0.0,0.0,0.0,48.0,4000.0,66.0,0.333,0.0,0.0,0.10486825110529163,0.0,-0.028832810406901714,0.0,0.0,0.0,0.0,0.0,4.995,0.0,0.0,702.0
35624,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,22.0,4.0,153.0,20.0,11.0,5.0,46.0,16.0,0.0,1.0,1.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,23.233560415414402,11.220130232903756,0.060613848330272696,6.725536089519017,8.383131638012625,-0.0564155451988192,4.41371263968301,26.872611007456797,14.191846303165661,4.73802539125624,1.8305627735199985,28.0,30000.0,66.0,0.5,1.0,1.357,1.6893155632103884,0.0,0.9359474702699556,0.0,0.0,0.0,0.0,0.0,1.4502222785693846,0.0,0.0,673.0
35625,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,3.0,0.0,0.429,0.0,0.714,0.286,5.0,2.0,0.714,0.286,2.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,4.0,0.0,22.0,1.0,32.0,12.551522143265007,13.036251790369132,0.0,3.2899301113943356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,3.0,2.0,0.0,1.0,49.0,8.0,1.0,1.0,27.0,42000.0,77.0,0.714,0.6,0.879,0.677,1.0,0.902,1.0,0.0,0.0,0.0,0.0,15.462,1.0,0.0,677.0
