pct_tl_open_l6m,pct_tl_closed_l6m,tot_tl_closed_l12m,pct_tl_open_l12m,pct_tl_closed_l12m,tot_missed_pmnt,cc_tl,home_tl,pl_tl,secured_tl,unsecured_tl,other_tl,age_oldest_tl,age_newest_tl,time_since_recent_payment,time_since_recent_deliquency,max_delinquency_level,num_deliq_6_12mts,max_deliq_6mts,max_deliq_12mts,num_times_60p_dpd,num_std_12mts,num_sub,num_sub_12mts,num_dbt,num_dbt_12mts,num_lss,recent_level_of_deliq,cc_enq_l12m,pl_enq_l12m,time_since_recent_enq,enq_l3m,netmonthlyincome,time_with_curr_empr,cc_utilization,cc_flag,pl_flag,pct_pl_enq_l6m_of_ever,pct_cc_enq_l6m_of_ever,hl_flag,gl_flag,maritalstatus,education,gender,last_prod_enq2,first_prod_enq2,approved_flag
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,27.0,15.0,183.0,6.692814804335154,15.24970250178028,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,12000.0,65.0,0.3804390335832049,0.0,0.0,1.0,0.0,0.0,0.0,Single,SSC,M,PL,ConsumerLoan,P2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65.0,65.0,1174.0,24.0,120.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,311.0,0.0,24000.0,125.0,0.6757789098449315,0.0,0.0,0.0,0.0,0.0,0.0,Married,GRADUATE,M,AL,others,P3
0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,6.0,48.0,5.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,1.0,2.0,25000.0,102.0,0.9974292157876308,0.0,0.0,0.0,0.0,0.0,0.0,Married,UNDER GRADUATE,M,ConsumerLoan,ConsumerLoan,P3
0.333,0.25,4.0,0.917,0.333,1.0,0.0,0.0,1.0,1.0,11.0,3.0,36.0,3.0,70.0,13.350804658761284,28.402261600358862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,1.0,50000.0,131.0,0.6780055446746712,0.0,1.0,0.75,0.0,0.0,0.0,Single,POST-GRADUATE,M,PL,others,P2
0.667,0.0,1.0,0.667,0.333,1.0,0.0,0.0,1.0,1.0,2.0,0.0,42.0,2.0,25.0,8.0,21.0,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,5.0,19.0,10.0,39000.0,29.0,0.985551128973874,0.0,1.0,1.0,0.2,0.0,0.0,Married,UNDER GRADUATE,M,others,others,P4
0.0,0.0,1.0,0.104,0.021,5.0,0.0,0.0,0.0,44.0,4.0,5.0,144.0,8.0,272.0,13.0,81.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,28.0,1.0,30000.0,251.0,0.2450636905001264,0.0,0.0,0.0,0.0,1.0,0.0,Single,OTHERS,M,ConsumerLoan,others,P1
0.0,0.111,1.0,0.111,0.111,1.0,0.0,0.0,0.0,7.0,2.0,3.0,67.0,9.0,59.0,25.0,25.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,12.0,1.0,38000.0,26.0,0.704878511128492,0.0,0.0,0.0,0.0,1.0,0.0,Married,GRADUATE,M,ConsumerLoan,others,P2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,47.0,621.0,13.636692821628971,144.67858033491905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413.0,0.0,38000.0,76.0,0.2594894071640572,0.0,0.0,0.0,0.0,0.0,0.0,Married,SSC,F,others,others,P2
0.333,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,58.0,4.0,69.0,9.967102111409329,7.349445918540457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,15000.0,74.0,0.8793407517967998,0.0,0.0,0.0,0.0,1.0,0.0,Married,12TH,M,others,others,P2
0.062,0.031,2.0,0.156,0.062,1.0,0.0,5.0,1.0,31.0,1.0,19.0,189.0,3.0,40.0,20.0,60.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,279.0,0.0,52000.0,71.0,0.87991364637986,0.0,1.0,0.0,0.0,1.0,1.0,Married,12TH,M,HL,HL,P1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,9.0,45.10812988894189,3.9961268296837376,2.8034426631797933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3269914621457418,0.0,117.7247116141546,0.8322880471516899,15000.0,64.0,0.295533047884484,0.0,0.0,0.0,0.0,0.0,0.0,Married,GRADUATE,M,others,others,P2
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,3.0,32.0,16.157001700856426,38.356132738870464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,48957.0,97.0,0.6524441859798314,0.0,0.0,0.0,0.0,0.0,0.0,Single,GRADUATE,M,ConsumerLoan,others,P3
0.25,0.125,1.0,0.25,0.125,0.0,0.0,0.0,0.0,8.0,0.0,6.0,41.0,5.0,116.0,6.715225558515933,12.66013504632022,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.35690860233024,0.3049222282350409,13500.0,57.0,0.8281962916169988,0.0,0.0,0.0,0.0,1.0,0.0,Married,12TH,F,others,others,P1
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,13.0,155.0,15.815042737897892,7.699311253684697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,38900.0,59.0,0.985724249031618,0.0,0.0,0.0,0.0,0.0,0.0,Married,12TH,M,ConsumerLoan,ConsumerLoan,P2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,10.0,48.0,3.3155709816334875,6.078673025486881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,3.0,15000.0,40.0,0.9794788188475524,0.0,0.0,1.0,0.0,0.0,0.0,Married,12TH,M,ConsumerLoan,others,P3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,13.0,76.0,3.696467781231165,21.051749301190505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,0.0,20000.0,37.0,0.3603062718533107,0.0,0.0,0.0,0.0,0.0,0.0,Married,12TH,M,CC,others,P2
0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.0,1.0,14.0,3.0,54.0,12.549961180249085,41.37379154293195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,1.0,55000.0,125.0,0.4477159879430722,0.0,0.0,0.0,0.0,0.0,0.0,Married,GRADUATE,M,ConsumerLoan,others,P3
0.0,0.0,1.0,0.0,0.333,0.0,0.0,0.0,0.0,1.0,2.0,3.0,52.0,23.0,1154.0,21.0,61.0,0.0,11.490682603434854,42.26260053712959,1.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.6840655840412708,18.883492793510577,1.737111913619806,15000.0,81.0,0.5478152884220924,0.0,0.0,0.0,0.0,0.0,0.0,Married,GRADUATE,M,others,others,P2
0.111,0.111,1.0,0.444,0.111,1.0,0.0,0.0,0.0,6.0,3.0,6.0,29.0,3.0,64.0,12.337885980321309,9.9208138669455,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,40000.0,38.0,1.485629514262718,0.0,0.0,0.0,0.0,1.0,0.0,Married,PROFESSIONAL,M,others,others,P1
0.0,0.0,1.0,0.0,0.091,1.0,0.0,0.0,0.0,8.0,3.0,3.0,181.0,15.0,253.0,17.351781441788127,31.67562350818029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.0,0.0,35000.0,427.0,0.6136015528686378,0.0,0.0,0.0,0.0,1.0,0.0,Married,GRADUATE,M,PL,PL,P1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,11.0,356.0,14.90478522855772,86.64713740418631,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,0.0,14000.0,130.0,0.3182172419088628,0.0,0.0,0.0,0.0,1.0,0.0,Married,OTHERS,M,others,AL,P2
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,53.0,7.90279537441965,10.42014540915414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,16000.0,126.0,0.8954853902571164,0.0,0.0,0.0,0.0,0.0,0.0,Single,GRADUATE,M,others,others,P3
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,12.0,158.0,7.84608794232407,14.531981229515818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,2.0,35000.0,149.0,0.6963182882599984,0.0,0.0,0.0,1.0,0.0,0.0,Married,GRADUATE,M,others,others,P3
0.333,0.0,1.0,0.667,0.333,1.0,0.0,0.0,0.0,2.0,1.0,0.0,20.0,4.0,71.0,2.3543427473745657,9.093013424911168,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,35000.0,169.0,0.8953792896540675,0.0,0.0,0.0,0.0,1.0,0.0,Married,UNDER GRADUATE,M,ConsumerLoan,ConsumerLoan,P2
0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.0,1.0,15.0,8.0,98.0,26.80591815765611,63.41770407513458,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,252.0,0.0,29000.0,68.0,0.6341163314058743,0.0,0.0,0.0,0.0,0.0,0.0,Married,12TH,M,PL,PL,P2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,178.0,13.0,58.0,2.0,900.0,3.0,10.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,3.0,3.0,26000.0,225.0,0.9672880037655492,0.0,1.0,1.0,0.0,0.0,0.0,Married,SSC,M,ConsumerLoan,ConsumerLoan,P2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,83.0,83.0,1761.0,23.51064572903317,27.19811990366789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1996034117511876,552.5343024955365,1.1124942960958204,25000.0,137.0,0.4054471870048249,0.0,1.0,0.0,0.0,0.0,0.0,Married,12TH,M,others,others,P2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,51.0,19.0,59.0,32.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,556.0,0.0,44500.0,64.0,0.5905808428993276,0.0,1.0,0.0,0.0,1.0,0.0,Married,POST-GRADUATE,M,others,PL,P4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,99.0,99.0,2179.342905619151,20.123101926098546,40.97707293275751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.0,0.0,20000.0,129.0,0.4100054646605117,0.0,0.0,0.0,0.0,0.0,0.0,Married,GRADUATE,M,others,AL,P1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,86.0,86.0,2142.0,20.07335760284147,50.14292472726926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,30000.0,71.0,0.41893046253135,0.0,0.0,0.0,0.0,0.0,1.0,Married,12TH,M,ConsumerLoan,HL,P2
0.0,0.2,1.0,0.2,0.2,0.0,0.0,0.0,0.0,2.0,3.0,1.0,104.0,8.0,68.0,9.0,28.0,1.0,0.0,28.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,2.0,110.0,0.0,20000.0,121.0,0.5472968041159908,0.0,0.0,0.5,0.0,0.0,0.0,Married,GRADUATE,M,PL,others,P2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.0,88.0,2032.0,32.186703595183474,17.648195255872754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.661498053763568,38.38472427046238,1.059923716986258,25000.0,90.0,0.4990225621424856,0.0,0.0,0.0,0.0,0.0,0.0,Married,12TH,M,others,others,P2
0.059,0.029,3.0,0.147,0.088,1.0,1.0,0.0,2.0,18.0,16.0,1.0,132.0,5.0,23.0,1.0,23.0,5.0,3.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,25000.0,251.0,0.756,1.0,1.0,0.0,0.0,1.0,0.0,Married,SSC,M,ConsumerLoan,others,P2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,50.0,50.0,365.0,2.0,79.0,0.0,79.0,79.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0.0,2.0,2.0,45000.0,218.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Married,12TH,M,ConsumerLoan,CC,P3
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,5.0,1.0,41.0,2.381026314114292,5.752544413618643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,2.0,20000.0,32.0,0.8448680410417196,0.0,1.0,0.5,0.0,0.0,0.0,Single,12TH,M,ConsumerLoan,PL,P4
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,90.52843805689932,2.0,23.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,2.0,1.0,20000.0,60.0,0.9505409337327771,0.0,0.0,0.0,0.0,0.0,0.0,Married,SSC,M,ConsumerLoan,others,P3
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,11.0,51.33101543965324,3.3384913257538886,26.692336573921768,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.3042573571243,0.0,29000.0,22.0,0.3265306334838575,0.0,0.0,0.0,0.0,1.0,0.0,Married,12TH,M,others,others,P2
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,76.79421549240467,7.15651099733087,3.942363076611019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5579408124295395,0.2587001655093542,97.65651436588516,0.816640977938894,40000.0,50.0,0.9866134931386148,0.0,0.0,0.0,0.0,0.0,0.0,Single,UNDER GRADUATE,M,others,others,P2
0.043,0.021,1.0,0.128,0.021,6.0,0.0,3.0,1.0,45.0,2.0,15.0,141.0,3.0,23.0,1.0,59.0,0.0,59.0,59.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,216.0,0.0,24900.0,128.0,0.6367332485488056,0.0,1.0,0.0,0.0,1.0,1.0,Married,PROFESSIONAL,M,HL,HL,P1
0.0,0.0,0.0,0.077,0.0,0.0,0.0,2.0,1.0,11.0,2.0,0.0,149.0,11.0,61.0,11.111791533941112,33.69209261827766,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,190.0,0.0,28000.0,371.0,0.0002247584238788,0.0,1.0,0.0,0.0,1.0,1.0,Married,OTHERS,M,CC,AL,P1
0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,6.0,61.0,12.101200040483407,34.545609940396226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,25000.0,245.0,0.7567687334586242,0.0,0.0,0.0,0.0,0.0,0.0,Married,SSC,M,ConsumerLoan,ConsumerLoan,P2
0.333,0.0,0.0,0.333,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,66.0,2.0,73.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,68.0,3.0,25000.0,154.0,0.7661151772717748,0.0,0.0,0.0,0.0,0.0,0.0,Married,UNDER GRADUATE,M,AL,others,P4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,46.0,20.0,493.0,30.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,4.0,15000.0,54.0,0.8971678624431441,0.0,0.0,0.0,0.0,1.0,0.0,Married,SSC,M,ConsumerLoan,ConsumerLoan,P4
0.5,0.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,6.0,261.0,9.0,90.0,2.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,741.0,0.0,12500.0,15.0,0.6847086167534059,0.0,0.0,0.0,0.0,0.0,0.0,Single,UNDER GRADUATE,M,others,others,P2
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,53.0,53.0,268.0,24.43176745590248,17.176796896411364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,2.0,35000.0,180.0,0.6899534001691182,0.0,0.0,0.0,0.0,0.0,0.0,Married,12TH,M,ConsumerLoan,ConsumerLoan,P2
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,7.0,48.0,6.018697754348562,12.837014643155127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,12500.0,40.0,0.7801508874336152,0.0,0.0,0.0,0.0,0.0,0.0,Married,SSC,M,ConsumerLoan,ConsumerLoan,P2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,48.0,686.0,24.85763653616928,48.88377888367161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,83.0,1.0,45000.0,125.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Single,SSC,M,CC,others,P3
0.0,0.2,2.0,0.2,0.4,0.0,0.0,0.0,1.0,1.0,4.0,0.0,101.0,11.0,150.0,20.282568182013208,22.77458633651958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,0.0,25000.0,182.0,0.2009957046651308,0.0,1.0,0.0,0.0,0.0,0.0,Married,12TH,M,ConsumerLoan,ConsumerLoan,P2
0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,42.0,8.0,106.0,5.70353222467702,39.21108165135799,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,252.0,0.0,55000.0,310.0,0.3342850749638043,0.0,1.0,0.0,0.0,0.0,0.0,Married,GRADUATE,M,PL,PL,P2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,56.0,623.0,20.623899338052357,71.67818578945051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1685.0,0.0,30000.0,53.0,0.0972460954167054,0.0,0.0,0.0,0.0,0.0,0.0,Single,12TH,M,others,others,P1
0.029,0.088,5.0,0.147,0.147,2.0,0.0,0.0,1.0,33.0,1.0,18.0,92.0,6.0,55.0,4.0,80.0,0.0,27.0,27.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,3.0,1.0,5.0,30000.0,89.0,0.4005859376059314,0.0,1.0,0.667,0.0,1.0,0.0,Married,12TH,M,others,others,P1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,111.0,111.0,1052.0,26.57499402415764,70.6988297032462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,9.0,0.0,0.0,0.0,1.0,10.0,3.0,30000.0,26.0,0.6715627996644267,0.0,0.0,0.5,0.0,0.0,0.0,Married,GRADUATE,F,others,others,P3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,38.0,38.0,250.0,9.5689397754742,37.74162085175469,0.0,0.0,8.997220571753116,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,40000.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,GRADUATE,M,ConsumerLoan,ConsumerLoan,P3
0.571,0.214,3.0,0.929,0.214,3.0,0.0,0.0,0.0,3.0,11.0,5.0,14.0,1.0,75.0,4.64650387140434,7.035852133337029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,15000.0,71.0,1.0006819185340186,0.0,0.0,0.75,0.0,0.0,0.0,Married,UNDER GRADUATE,M,ConsumerLoan,others,P3
0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,25.0,4.0,53.0,5.924767215363514,5.108137579914348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,18000.0,142.0,0.8940211760867696,0.0,0.0,0.0,0.0,1.0,0.0,Single,12TH,M,ConsumerLoan,ConsumerLoan,P2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,7.0,75.0,5.0,26.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,236.0,0.0,9000.0,71.0,0.2871813379598066,0.0,0.0,0.0,0.0,0.0,1.0,Single,12TH,M,HL,HL,P2
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,55.35398358752116,15.145164404285174,11.272258707507063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0,20000.0,304.0,0.6336169558521956,0.0,0.0,0.0,0.0,0.0,0.0,Married,GRADUATE,M,others,others,P2
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,70.0,6.845737358684966,5.711070068759261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0,1.0,18000.0,21.0,1.3843529996154176,0.0,0.0,0.25,0.0,0.0,0.0,Single,GRADUATE,M,ConsumerLoan,ConsumerLoan,P3
0.286,0.0,1.0,0.286,0.143,2.0,0.0,0.0,2.0,4.0,3.0,1.0,82.0,5.0,195.0,15.0,60.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,2.0,157.0,0.0,5500.0,131.0,0.3023806153392203,0.0,1.0,0.667,0.0,1.0,0.0,Married,12TH,M,PL,others,P2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,56.0,26.0,518.0,26.0,112.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,924.0,0.0,34000.0,28.0,0.8290284788657897,0.0,0.0,0.0,0.0,1.0,0.0,Married,12TH,M,others,ConsumerLoan,P2
0.0,0.0,1.0,0.0,0.25,1.0,0.0,0.0,0.0,4.0,0.0,2.0,47.0,13.0,282.0,13.23845055616816,49.19029018957861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.92575383732211,1.7083837188692377,25000.0,137.0,0.4135269242636685,0.0,0.0,0.0,0.0,1.0,0.0,Married,GRADUATE,F,others,others,P2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,96.0,27.0,67.0,7.646995046528282,78.13151380963255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,2.0,45000.0,176.0,0.5968141418615486,0.0,0.0,1.0,0.0,0.0,0.0,Married,12TH,M,ConsumerLoan,others,P2
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,11.0,11.0,8.0,26.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,322.0,0.0,16000.0,100.0,0.1901761693297715,0.0,0.0,0.0,0.0,0.0,0.0,Married,SSC,M,ConsumerLoan,ConsumerLoan,P3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,86.0,86.0,1940.1961671945096,17.827689425956383,31.126192090691053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.3760222004415,0.698618571952756,15000.0,68.0,0.3482798352641487,0.0,0.0,0.0,0.0,0.0,0.0,Married,OTHERS,M,others,others,P2
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,8.0,2.0,7.0,96.0,9.0,39.0,22.0,120.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,2.0,93.0,0.0,35000.0,155.0,0.0152143620452931,0.0,0.0,0.667,0.0,0.0,0.0,Married,GRADUATE,M,PL,others,P2
0.091,0.0,0.0,0.182,0.0,1.0,0.0,0.0,2.0,5.0,6.0,1.0,74.0,5.0,61.0,11.498654981795257,11.474585281439328,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,110.0,0.0,42000.0,129.0,0.5428138361872928,0.0,1.0,0.167,1.0,1.0,0.0,Married,GRADUATE,M,others,ConsumerLoan,P1
0.154,0.0,0.0,0.154,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,38.0,2.0,61.0,17.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,73.0,2.0,20000.0,222.0,0.6836883186945945,0.0,0.0,0.0,0.0,1.0,0.0,Married,SSC,M,ConsumerLoan,others,P3
